,SA1_7DIGITCODE_2016,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
453,1102905.0,43,2114,673,395,1843,0.8,1731,2.8
454,1102906.0,54,2500,807,300,2218,0.7,1531,2.2
455,1102907.0,53,2167,616,450,1593,0.6,1402,2.5
456,1102908.0,54,2167,619,488,1821,0.6,1333,2.3
457,1102909.0,59,2383,736,530,1781,0.6,1474,2.3
458,1102910.0,43,2167,693,230,1899,0.8,1678,3.0
459,1102911.0,48,2000,742,379,1625,0.8,1316,2.2
460,1102912.0,50,1950,722,413,1713,0.7,1529,2.4
461,1102913.0,45,2600,709,465,2025,0.8,2091,3.1
462,1102914.0,51,2167,835,0,2045,0.7,1974,3.0
463,1102915.0,40,2210,705,485,2111,0.8,1985,3.0
464,1102916.0,42,1706,660,350,1672,0.8,1625,2.4
465,1102917.0,50,2000,623,430,1718,0.8,1575,2.7
466,1102918.0,50,1432,747,455,1895,0.7,1781,2.6
467,1102919.0,68,2000,463,250,963,0.7,725,1.7
468,1102920.0,55,0,0,0,0,0.0,0,0.0
469,1102921.0,0,0,0,0,0,0.0,0,0.0
470,1102922.0,36,2167,636,355,2174,0.9,2218,3.5
471,1102923.0,38,2000,721,463,1906,0.8,1786,3.0
472,1102924.0,39,1825,727,475,2268,0.9,2232,3.3
473,1102925.0,42,1950,618,360,1455,0.8,1312,2.6
474,1102926.0,51,2167,666,510,1766,0.7,1765,2.7
475,1102927.0,53,1733,674,383,1687,0.7,1446,2.4
476,1102928.0,66,1713,461,200,868,0.7,645,1.6
477,1103002.0,47,2167,704,220,1906,0.8,1652,2.8
478,1103003.0,44,1733,655,330,1444,0.9,1437,2.5
479,1103004.0,37,2893,745,250,1764,0.9,1696,3.0
480,1103005.0,45,2184,654,300,1921,0.8,1775,3.0
481,1103006.0,40,1767,760,250,1910,0.8,1671,2.9
482,1103007.0,45,1733,700,300,1775,0.7,1708,2.8
483,1103008.0,48,2383,618,150,1518,0.9,1395,3.0
484,1103009.0,44,2293,543,160,1412,0.8,1288,3.0
485,1103010.0,48,1733,742,210,1671,0.9,1096,2.0
486,1103011.0,51,1326,564,215,1225,0.8,1047,2.0
487,1103012.0,49,1931,835,350,2194,0.8,1951,2.4
488,1103013.0,18,0,449,0,0,1.0,900,1.0
489,1103014.0,46,2600,633,283,1797,0.9,1680,2.9
490,1103101.0,45,2167,652,565,1958,0.7,1875,2.8
491,1103102.0,81,2350,610,151,1416,0.7,1073,1.9
492,1103103.0,78,709,472,165,900,0.7,630,1.4
493,1103104.0,63,1778,478,250,1018,0.7,618,1.6
494,1103105.0,45,1690,657,390,1828,0.7,1474,2.7
495,1103106.0,34,1625,567,350,1390,0.8,1171,2.7
496,1103107.0,38,0,575,0,1624,0.7,1875,3.7
497,1103108.0,38,2224,714,585,2444,0.8,2343,3.3
498,1103109.0,42,2084,675,510,2187,0.7,1708,3.1
499,1103110.0,42,1733,530,380,1518,0.8,1273,2.5
500,1103111.0,35,1700,591,393,1471,0.8,1263,2.6
501,1103112.0,41,3000,875,375,2600,0.8,2812,2.9
502,1103113.0,44,2500,789,593,2650,0.8,2527,3.1
503,1103114.0,45,2840,844,175,2577,0.8,2600,3.2
504,1103115.0,43,2184,843,400,2596,0.8,2604,3.1
505,1103116.0,44,2509,647,450,2225,0.8,2250,2.9
506,1103117.0,49,2027,681,415,1687,0.7,1666,2.5
507,1103118.0,43,3500,933,253,3022,0.7,2892,3.3
508,1103119.0,40,2188,679,480,2227,0.9,1974,3.2
509,1103120.0,42,2100,707,480,1818,0.8,1662,2.8
510,1103121.0,43,1950,664,475,1963,0.7,1803,2.8
511,1103122.0,46,1517,679,403,1687,0.7,1437,2.4
512,1103123.0,41,1514,474,310,1062,0.8,938,2.3
513,1103124.0,47,1942,729,450,2016,0.7,1578,2.4
514,1103125.0,52,1733,539,350,1233,0.7,1025,2.4
515,1103126.0,69,1073,459,148,870,0.7,582,1.3
516,1103127.0,41,1733,640,385,1926,0.8,1731,2.9
517,1103128.0,77,1733,473,358,1854,0.8,1850,3.2
518,1103129.0,43,2253,669,600,2175,0.7,1916,2.9
519,1103130.0,41,2500,674,615,2267,0.8,2250,3.3
520,1103131.0,81,853,526,210,1095,0.7,716,1.4
521,1103132.0,0,0,0,0,0,0.0,0,0.0
522,1103133.0,44,2100,704,500,2147,0.7,1958,2.7
523,1103134.0,43,2167,647,400,1974,0.7,1487,2.5
524,1103135.0,46,2158,628,490,1704,0.7,1507,2.5
525,1103136.0,40,1816,662,280,1593,0.7,1474,2.6
526,1103137.0,82,0,470,204,762,0.8,491,1.4
527,1103138.0,41,1905,676,420,1775,0.7,1508,2.5
528,1103201.0,38,1842,606,423,1589,0.8,1458,2.8
529,1103202.0,36,1647,530,219,1401,0.8,1215,2.5
530,1103203.0,32,1925,812,395,2125,0.9,1958,3.0
531,1103204.0,33,1658,673,338,1610,0.9,1217,2.2
532,1103205.0,31,1509,684,340,1416,0.8,1073,2.2
533,1103206.0,45,0,697,0,1374,1.4,1187,2.1
534,1103207.0,33,1300,749,350,1514,0.8,1319,2.0
535,1103208.0,34,1389,851,345,1766,0.8,1256,1.9
536,1103210.0,37,1733,696,330,1145,0.9,1107,2.2
537,1103211.0,37,1600,619,300,1587,0.8,1281,2.5
538,1103212.0,39,1733,638,375,1625,0.8,1211,2.7
539,1103213.0,37,2017,808,420,1812,0.6,1625,2.2
540,1103214.0,40,1733,686,350,1611,0.8,1446,2.6
541,1103215.0,32,1627,627,430,1562,0.9,1458,2.9
542,1103216.0,41,1805,658,405,1593,0.7,1399,2.4
543,1103217.0,45,1500,711,400,1825,0.7,1420,2.3
544,1103218.0,39,1647,771,400,2012,0.8,1692,2.7
545,1103219.0,30,1614,960,390,1908,0.8,1739,2.2
546,1103220.0,43,1733,751,363,1542,0.8,1227,1.8
547,1103221.0,40,1665,766,368,1609,0.8,1316,1.9
548,1103223.0,42,0,1125,0,0,0.0,0,0.0
549,1103224.0,35,1173,741,340,1437,0.9,1130,1.8
550,1103225.0,41,1744,738,380,1833,0.7,1607,2.8
551,1103226.0,41,1463,769,348,1437,0.8,1145,1.8
552,1103227.0,40,1500,444,202,1007,0.9,669,2.1
553,1103228.0,48,1950,545,265,1387,0.7,831,1.7
554,1103229.0,41,1820,576,270,1517,0.9,838,2.0
555,1103230.0,52,1517,538,300,1426,0.8,864,1.9
556,1103231.0,40,1824,646,380,1375,0.7,1029,2.3
557,1103232.0,42,1733,488,245,1339,0.8,1115,2.5
558,1103233.0,33,1950,643,405,1656,0.9,1702,3.2
559,1103234.0,40,2020,703,400,1847,0.8,1699,2.8
560,1103235.0,46,1560,537,310,1259,0.8,930,2.0
561,1103236.0,37,951,535,300,1278,0.9,865,1.8
562,1103237.0,31,1344,661,350,1474,0.9,1266,2.1
563,1103238.0,51,2600,1075,395,3100,0.7,2833,2.6
564,1103239.0,51,2167,685,368,1816,0.7,1345,2.2
565,1103240.0,62,1733,484,300,1218,0.8,691,1.6
566,1103241.0,42,1647,690,330,1394,0.8,1055,1.9
567,1103242.0,45,1350,578,310,1325,0.8,780,1.7
568,1103243.0,48,2552,780,350,1931,0.7,1758,2.5
569,1103244.0,70,1733,473,330,1151,0.8,744,1.9
570,1103245.0,35,1907,596,320,1416,0.9,1109,1.9
571,1103246.0,38,2000,725,400,2296,0.8,2015,3.0
572,1103247.0,38,2216,748,558,2474,0.8,2360,3.3
573,1103248.0,36,1300,662,310,1343,0.8,1032,1.9
574,1103301.0,32,1800,687,400,1833,0.8,1766,3.0
575,1103302.0,36,1733,695,368,1674,0.8,1510,2.8
576,1103303.0,35,2062,784,410,2023,0.8,1843,2.9
577,1103304.0,34,1733,725,420,2250,0.8,1910,3.0
578,1103305.0,38,1768,694,395,1937,0.8,1875,3.0
579,1103306.0,38,1820,725,400,1666,0.7,1708,2.7
580,1103307.0,30,2000,597,400,1625,0.8,1375,2.6
581,1103308.0,34,1958,666,435,1715,0.9,1674,3.1
582,1103309.0,21,0,0,250,0,1.0,399,2.9
583,1103310.0,37,2013,764,420,1951,0.9,1865,3.0
584,1103311.0,37,2167,619,373,1735,0.8,1761,3.0
585,1103312.0,37,2005,776,375,2161,0.8,2062,3.1
586,1103313.0,36,1950,760,395,2083,0.8,1962,2.9
587,1103314.0,34,2012,745,450,1850,0.9,1784,3.1
588,1103315.0,35,1742,787,410,2216,0.8,2118,3.1
589,1103316.0,0,0,0,0,0,0.0,0,0.0
590,1103317.0,37,1842,629,400,1841,0.8,1597,3.0
591,1103318.0,31,1733,718,390,2143,0.8,2027,3.1
592,1103319.0,36,1733,687,410,1968,0.8,1843,3.0
593,1103320.0,52,0,1399,0,0,0.0,0,2.0
594,1103401.0,38,2138,612,206,1797,0.8,1531,2.9
595,1103402.0,40,1798,600,373,1583,0.7,1141,2.2
596,1103403.0,45,1770,536,320,1383,0.8,1209,2.7
597,1103404.0,38,1796,667,335,1562,0.7,1238,2.2
598,1103405.0,38,2167,603,226,1468,0.8,1341,2.7
599,1103406.0,42,1820,702,290,1781,0.7,1231,2.5
600,1103407.0,41,2550,762,495,2277,0.8,2449,3.3
601,1103408.0,46,2200,819,320,2349,0.8,2113,2.8
602,1103409.0,37,1582,741,430,1978,0.8,1587,2.9
603,1103410.0,34,1600,652,385,1511,0.8,1260,2.5
604,1103411.0,37,2100,758,420,1989,0.8,1777,2.9
605,1103412.0,33,1870,682,380,1596,0.8,1433,2.8
606,1103413.0,47,2167,689,575,2083,0.7,1899,2.8
607,1103414.0,60,1733,518,192,1273,0.7,917,1.9
608,1103415.0,74,1700,448,328,866,0.8,729,1.7
609,1103416.0,55,1767,568,388,1341,0.8,949,2.2
610,1103417.0,66,1500,520,390,1228,0.8,805,2.0
611,1103418.0,79,466,438,115,777,0.7,603,1.4
612,1103419.0,36,1929,672,430,1775,0.8,1583,2.9
613,1103501.0,42,1800,666,335,2077,0.7,1825,2.9
614,1103502.0,42,1636,575,250,1312,0.7,1071,2.3
615,1103503.0,39,1733,720,385,1825,0.8,1758,2.8
616,1103504.0,38,1647,717,360,1735,0.9,1625,3.0
617,1103505.0,40,1539,639,370,1930,0.8,1818,2.8
618,1103506.0,40,2000,741,420,2083,0.8,1942,2.9
619,1103507.0,36,1500,584,350,1583,0.8,1346,2.7
620,1103508.0,35,1800,744,450,2166,0.8,2092,3.1
621,1103509.0,34,1733,719,358,1652,0.8,1511,2.6
622,1103510.0,34,1733,690,400,1531,0.8,1480,2.9
623,1103511.0,37,2000,685,385,1828,0.8,1593,2.8
624,1103512.0,40,1755,624,400,1607,0.8,1354,2.6
625,1103513.0,44,1733,663,420,1666,0.8,1520,2.7
626,1103514.0,36,1733,590,346,1528,0.8,1463,2.9
627,1103515.0,41,2050,530,270,1312,0.8,1233,2.7
628,1103516.0,43,1400,524,380,1399,0.7,1387,2.9
629,1103517.0,45,0,825,0,1874,0.7,1208,2.7
630,1103601.0,39,2071,830,440,2374,0.8,2266,3.4
631,1103602.0,37,1871,928,430,2333,0.8,2291,3.0
632,1103603.0,37,1733,725,410,2030,0.8,1724,2.8
633,1103604.0,38,1842,640,395,1875,0.8,1735,2.8
634,1103605.0,35,1763,719,425,2067,0.8,1962,3.2
635,1103606.0,37,1668,707,400,1656,0.9,1662,3.1
636,1103607.0,50,2700,720,0,2360,0.8,2444,3.1
637,1103608.0,68,2167,497,230,1547,0.8,1054,2.4
638,1103609.0,41,2167,752,430,2366,0.8,2147,3.1
639,1103610.0,40,1660,585,117,1875,0.8,1325,2.5
640,1103611.0,41,1744,697,380,2036,0.8,1812,2.7
641,1103612.0,38,1517,506,200,1267,0.8,985,2.7
642,1103613.0,38,1604,606,370,1724,0.8,1481,2.9
643,1103614.0,37,1733,647,380,1761,0.8,1611,3.0
644,1103615.0,35,1768,733,380,1800,0.8,1767,2.9
645,1103616.0,36,1790,701,360,1985,0.9,1983,3.5
646,1103617.0,45,2393,716,270,2111,0.7,1974,3.0
647,1103618.0,34,1975,808,525,2399,0.8,2410,3.4
648,1103619.0,32,1555,653,400,1593,0.8,1447,2.8
649,1103620.0,34,1686,610,350,1386,0.8,1255,2.5
650,1103621.0,39,1950,738,450,1968,0.8,1792,3.1
651,1103622.0,44,1850,633,413,1862,0.7,1550,2.6
652,1103701.0,44,1840,546,260,1757,0.8,1156,2.3
653,1103702.0,44,1690,663,410,1850,0.8,1552,2.5
654,1103703.0,46,1831,612,355,1476,0.8,1255,2.4
655,1103704.0,40,2000,622,320,2115,0.9,1768,2.6
656,1103705.0,42,1800,736,375,1906,0.8,1568,2.8
657,1103706.0,44,1842,625,350,1573,0.8,1259,2.5
658,1103707.0,45,1900,684,520,1981,0.7,1726,2.8
659,1103708.0,49,1831,664,420,1812,0.6,1515,2.3
660,1103709.0,46,1713,698,400,1867,0.8,1506,2.4
661,1103710.0,42,1733,700,440,1833,0.8,1656,2.6
662,1103711.0,44,2000,579,488,1517,0.7,1346,2.5
663,1103712.0,45,2025,838,443,1843,0.8,1640,2.5
664,1103713.0,44,2000,546,295,1649,0.8,1014,2.3
665,1103714.0,43,1733,710,390,1937,0.7,1461,2.5
666,1103801.0,45,2167,700,460,2154,0.8,1888,2.8
667,1103802.0,44,1979,688,390,1968,0.9,1828,2.8
668,1103803.0,42,1893,615,345,1541,0.8,1281,2.7
669,1103804.0,43,1907,655,350,1591,0.8,1231,2.3
670,1103805.0,41,2167,820,420,2134,0.8,1765,2.8
671,1103806.0,44,1950,644,320,1468,0.8,929,2.2
672,1103807.0,43,2000,626,390,1562,0.8,1437,2.7
673,1103808.0,80,0,472,140,1012,0.7,713,1.5
674,1103809.0,38,1800,713,395,1735,0.8,1468,2.8
675,1103810.0,40,2050,731,500,2075,0.7,1924,2.7
676,1103811.0,35,1972,667,378,1711,0.9,1651,2.9
677,1103812.0,41,2058,728,395,1833,0.8,1640,2.8
678,1103813.0,34,1950,688,400,2143,0.9,1625,2.9
679,1103814.0,45,1907,636,370,1525,0.8,1131,2.4
680,1103815.0,47,1950,702,475,1850,0.7,1593,2.5
681,1103816.0,31,2008,786,440,1864,0.9,1823,3.0
682,1103817.0,46,1733,616,368,1678,0.7,1466,2.7
683,1103901.0,40,2383,900,400,2439,0.8,2203,2.8
684,1103902.0,43,2167,725,445,2083,0.8,1910,3.1
685,1103903.0,42,2000,721,430,1774,0.7,1674,2.7
686,1103904.0,45,1744,647,495,1888,0.7,1761,2.9
687,1103905.0,44,2446,634,498,2299,0.7,2083,3.1
688,1103906.0,40,1950,722,420,1763,0.8,1420,2.5
689,1103908.0,38,2135,845,475,2315,0.8,2238,2.9
690,1103909.0,37,1950,793,450,1812,0.8,1649,2.3
691,1103911.0,40,2167,802,450,1951,0.7,1798,2.5
692,1103912.0,44,2167,731,418,1989,0.7,1663,2.5
693,1103913.0,40,2179,752,485,2154,0.8,1741,2.7
694,1103914.0,39,2000,725,450,1958,0.7,1819,2.8
695,1103915.0,36,2167,877,400,2147,0.8,1937,2.8
696,1103916.0,44,2000,731,435,1916,0.7,1578,2.4
697,1103917.0,37,2220,793,450,2075,0.8,2010,2.8
698,1103918.0,41,2275,681,575,1987,0.8,1886,3.1
699,1103919.0,54,2600,457,180,1013,0.8,702,2.2
700,1103920.0,40,1950,851,450,1937,0.8,1680,2.2
701,1103921.0,42,2167,963,450,2381,0.8,2048,2.5
702,1103922.0,46,2037,699,678,2281,0.7,2220,3.2
703,1103923.0,44,2481,720,535,2024,0.8,2175,3.2
704,1103924.0,73,685,429,195,772,0.8,491,1.3
705,1103925.0,43,2342,656,600,2079,0.7,1875,3.0
706,1103926.0,40,2817,923,485,2656,0.8,2403,2.8
707,1103927.0,40,2167,784,500,2066,0.8,1958,2.9
708,1103928.0,34,2000,860,470,1963,0.8,1726,2.5
709,1103929.0,37,2167,745,470,1978,0.7,1687,2.7
710,1103930.0,44,2084,745,200,2049,0.7,1958,2.8
711,1103931.0,47,2167,934,450,1828,0.7,1625,2.0
712,1104001.0,41,1800,495,360,1474,0.8,1298,2.6
713,1104002.0,59,1571,463,358,958,0.7,754,1.8
714,1104003.0,40,1882,785,450,2077,0.8,1775,2.6
715,1104004.0,46,1733,620,360,1547,0.7,1242,2.3
716,1104005.0,51,1950,569,325,1625,0.6,1267,2.5
717,1104006.0,53,1798,596,350,1338,0.8,1095,2.2
718,1104007.0,55,2023,514,355,1333,0.8,971,2.1
719,1104008.0,66,0,0,0,0,0.0,0,0.0
720,1104009.0,61,1500,510,345,1076,0.7,806,1.7
721,1104010.0,66,1250,460,330,900,0.7,627,1.7
722,1104011.0,58,1500,561,348,1152,0.7,990,2.0
723,1104012.0,39,1948,585,330,1593,0.8,1312,2.6
724,1104013.0,41,1925,591,360,1542,0.8,1232,2.5
725,1104014.0,79,1717,491,330,1392,0.9,734,1.9
726,1104015.0,63,629,503,300,1166,0.6,855,1.7
727,1104016.0,63,1700,684,400,1555,0.6,1309,2.0
728,1104017.0,49,1625,498,330,1194,0.8,804,2.0
729,1104018.0,40,1647,582,365,1463,0.8,1210,2.5
730,1104019.0,37,1993,584,363,1260,1.0,1166,2.6
731,1104020.0,41,1890,514,343,1146,0.9,1042,2.5
732,1104021.0,43,1625,493,335,1387,1.0,929,2.1
733,1104022.0,41,1504,475,370,1224,0.8,963,2.3
734,1104023.0,49,2080,549,340,1424,0.8,966,2.0
735,1104024.0,53,1733,539,370,1583,0.7,971,1.8
736,1104025.0,44,1744,575,313,1171,0.9,1048,2.2
737,1104026.0,53,1560,488,350,1102,0.7,900,2.0
738,1104027.0,43,1733,459,310,1050,0.9,762,2.4
739,1104028.0,47,1950,590,440,1465,0.7,1355,2.7
740,1104029.0,63,1450,464,355,1142,0.7,754,1.9
741,1104030.0,41,1733,514,350,1163,0.9,980,2.3
742,1104031.0,38,1767,539,350,1176,0.8,979,2.1
743,1104032.0,59,867,561,330,1208,0.7,919,1.9
744,1104033.0,45,1700,542,243,1521,0.8,1052,2.5
745,1104034.0,40,1950,589,390,1632,0.8,1309,2.5
746,1104035.0,39,2167,503,373,1597,0.8,1388,2.8
747,1104036.0,43,1975,537,370,1812,0.8,1424,2.8
748,1104037.0,47,1733,508,355,1187,0.7,1018,2.3
749,1104038.0,38,1766,527,330,1202,0.9,984,2.5
750,1104039.0,42,1733,568,355,1420,0.8,1195,2.6
751,1104040.0,50,1583,608,350,1420,0.8,1176,2.3
752,1104041.0,57,1517,472,353,989,0.7,836,1.9
753,1104042.0,42,1500,491,350,1174,0.9,888,2.1
754,1104043.0,51,1474,567,370,1387,0.7,985,2.2
755,1104044.0,53,1517,478,400,1136,0.8,1019,2.1
756,1104045.0,43,1647,545,350,1226,0.9,974,2.3
757,1104046.0,47,1950,529,355,1275,0.8,984,2.5
758,1104047.0,42,1733,611,350,1328,0.8,1031,2.4
759,1104048.0,35,1750,587,350,1404,0.9,1166,2.9
760,1104049.0,37,1850,624,360,1645,0.9,1445,2.8
761,1104050.0,42,1975,539,340,1437,0.9,1166,2.6
762,1104051.0,39,1896,594,415,1395,0.8,1287,2.6
763,1104052.0,38,1733,602,380,1763,0.9,1416,2.8
764,1104053.0,49,1712,522,360,1187,0.8,919,2.2
765,1104054.0,42,2091,706,440,1847,0.7,1682,2.6
766,1104055.0,42,1950,667,400,1875,0.7,1666,2.6
767,1104056.0,43,1926,662,410,1765,0.7,1718,2.5
768,1104057.0,43,1950,669,448,1843,0.7,1571,2.7
769,1104058.0,40,2167,624,370,1792,0.7,1531,2.4
770,1104101.0,42,2058,655,408,1974,0.8,1481,2.7
771,1104102.0,39,2090,763,400,2120,0.8,1833,2.8
772,1104103.0,32,2167,933,455,2107,0.8,1902,2.7
773,1104104.0,35,2058,736,465,2250,0.9,2047,2.8
774,1104105.0,33,2058,725,400,2109,0.8,2014,2.9
775,1104106.0,42,2500,708,350,2055,0.8,2025,3.8
776,1104107.0,43,2600,807,390,2527,0.8,2550,3.3
777,1104108.0,0,0,0,0,0,0.0,0,0.0
778,1104109.0,41,2167,891,420,2533,0.8,2143,2.7
779,1104110.0,39,2200,846,460,2238,0.8,2083,3.0
780,1104111.0,38,1921,774,398,1859,0.9,1821,2.8
781,1104112.0,35,2144,828,408,2016,0.8,1850,2.8
782,1104113.0,43,2325,775,460,2392,0.8,2399,3.2
783,1104114.0,37,2254,881,418,2194,0.8,1989,2.8
784,1104115.0,46,3000,1004,513,2625,0.7,2333,2.7
785,1104116.0,42,2245,792,430,2232,0.8,2029,2.9
786,1104117.0,43,1929,787,460,2227,0.7,1974,2.7
787,1104118.0,0,0,0,0,0,0.0,0,0.0
788,1104119.0,37,2000,746,360,2029,0.8,1712,2.9
789,1104120.0,37,2208,857,410,2125,0.8,2029,2.8
790,1104121.0,63,2080,517,355,1235,0.8,938,2.1
791,1104122.0,45,2523,656,550,2187,0.7,2625,3.3
792,1104123.0,37,1950,706,420,1968,0.8,1699,3.0
793,1104124.0,44,2167,717,456,1788,0.8,1591,2.6
794,1104125.0,41,2167,827,450,2173,0.8,2139,3.0
795,1104201.0,45,2019,465,194,1182,0.7,924,2.5
796,1104202.0,45,1593,496,285,1422,0.8,1111,2.4
797,1104203.0,43,1560,505,356,1589,0.8,1268,2.4
798,1104204.0,59,1275,452,120,962,0.8,605,1.5
799,1104205.0,59,1400,482,360,1144,0.7,866,1.9
800,1104206.0,0,0,0,0,0,0.0,0,0.0
801,1104207.0,45,1800,732,435,2180,0.8,1937,2.7
802,1104208.0,61,2058,478,350,1132,0.8,788,1.8
803,1104209.0,56,1733,593,360,1625,0.8,1228,2.1
804,1104210.0,41,2000,725,370,2180,0.8,1680,2.4
805,1104211.0,49,2167,781,400,2079,0.8,1864,2.6
806,1104212.0,35,0,0,0,0,0.0,0,0.0
807,1104213.0,49,1950,537,385,1307,0.8,958,2.2
808,1104214.0,51,2167,745,415,1737,0.7,1486,2.3
809,1104215.0,45,1700,475,245,1481,0.8,730,2.0
810,1104216.0,43,1700,610,350,1462,0.8,1195,2.4
811,1104217.0,44,1950,506,350,1220,0.8,1019,2.1
812,1104218.0,36,1733,601,345,1597,0.9,1220,2.6
813,1104219.0,45,1733,534,330,1406,0.8,1053,2.4
814,1104220.0,47,1733,458,345,1204,0.7,767,2.2
815,1104221.0,45,1517,584,340,1242,0.8,1047,2.1
816,1104222.0,47,1665,628,340,1597,0.8,1273,2.3
817,1104223.0,53,1746,452,210,1275,0.8,791,2.3
818,1104224.0,39,2030,555,380,1481,0.9,1292,2.8
819,1104225.0,38,1717,569,360,1609,1.0,1383,2.9
820,1104226.0,38,1788,605,370,1483,0.9,1233,2.4
821,1104227.0,44,1517,581,370,1343,0.8,1014,2.2
822,1104228.0,38,1613,537,375,1333,0.9,1069,2.5
823,1104229.0,43,1127,502,358,1312,0.9,941,1.9
824,1104230.0,47,1660,483,300,1194,0.8,873,2.3
825,1104231.0,64,1517,470,300,1144,0.7,779,2.0
826,1104232.0,61,1621,463,300,1042,0.7,728,1.8
827,1104233.0,55,1658,502,370,1158,0.7,974,2.1
828,1104301.0,46,1298,522,260,1125,0.8,816,1.8
829,1104302.0,35,1600,595,365,1384,0.8,1294,2.5
830,1104303.0,36,1603,507,325,1447,0.8,1229,2.7
831,1104304.0,39,1700,668,380,1562,0.8,1396,2.6
832,1104305.0,39,1517,610,375,1587,0.8,1525,2.8
833,1104306.0,54,0,1749,0,0,0.0,0,0.0
834,1104307.0,38,1800,687,420,1861,0.8,1778,3.1
835,1104308.0,37,1609,571,345,1511,0.7,1420,2.4
836,1104309.0,35,1733,657,375,1687,0.9,1583,2.9
837,1104310.0,39,1701,751,360,1624,0.8,1437,2.4
838,1104311.0,37,1690,708,395,1517,0.8,1375,2.6
839,1104312.0,80,433,454,99,860,0.7,622,1.4
840,1104313.0,32,0,374,180,743,0.8,580,2.5
841,1104314.0,83,1449,396,270,914,0.7,496,1.2
842,1104315.0,36,1733,560,410,1516,0.9,1512,3.0
843,1104316.0,37,1517,540,315,1424,0.9,1213,2.8
844,1104317.0,34,1473,558,350,1300,0.8,1027,2.3
845,1104318.0,39,1717,534,383,1468,0.7,1199,2.4
846,1104319.0,34,1733,720,400,1638,0.7,1478,2.6
847,1104320.0,40,1684,601,305,1645,0.8,1240,2.6
848,1104321.0,39,2145,728,400,2225,0.8,2184,2.9
849,1104322.0,33,1733,677,420,1762,0.8,1687,2.8
850,1104323.0,38,1733,644,378,1513,0.8,1424,2.6
851,1104324.0,40,1788,685,400,1983,0.8,1833,2.8
852,1104325.0,56,1733,694,400,1837,0.8,1764,2.8
853,1104326.0,35,1749,710,380,1892,0.8,1647,2.6
854,1104327.0,39,1717,710,413,1850,0.8,1545,2.7
855,1104328.0,40,1733,663,400,2018,0.8,1825,2.9
856,1104329.0,36,1733,748,360,1875,0.7,1476,2.7
857,1104330.0,37,1625,654,385,1672,0.8,1474,2.9
858,1104401.0,48,1684,549,340,1520,0.7,1298,2.4
859,1104402.0,37,1733,632,378,1812,0.8,1583,2.6
860,1104403.0,52,1625,504,326,1424,0.6,790,1.8
861,1104404.0,38,1835,613,413,1616,0.8,1393,3.0
862,1104405.0,38,1873,675,437,1910,0.8,1774,2.8
863,1104406.0,42,1863,554,290,1625,0.7,1268,2.6
864,1104407.0,46,1690,556,420,1625,0.7,1192,2.5
865,1104408.0,46,1560,596,380,1531,0.7,1278,2.3
866,1104409.0,39,1430,504,350,1137,0.8,1037,2.3
867,1104410.0,82,2113,468,177,900,0.8,584,1.3
868,1104411.0,79,2420,458,338,1187,0.8,662,1.6
869,1104412.0,48,2167,728,325,1866,0.8,1485,2.5
870,1104413.0,0,0,0,0,0,0.0,0,0.0
871,1104414.0,37,1733,652,400,1449,0.8,1342,2.7
872,1104415.0,37,1775,701,358,1625,0.8,1593,2.6
873,1104416.0,35,1665,594,370,1442,0.8,1296,2.6
874,1104417.0,36,1733,585,360,1523,0.8,1107,2.4
875,1104418.0,35,0,0,0,0,1.0,0,0.0
876,1104419.0,39,1733,679,430,1737,0.9,1681,3.0
877,1104420.0,65,1777,497,383,1452,0.8,1231,2.5
878,1104421.0,65,1900,496,190,1266,0.9,754,1.8
879,1104422.0,37,1733,632,400,1528,0.8,1440,2.7
880,1104423.0,42,1907,776,405,1843,0.8,1738,2.8
881,1104424.0,41,1700,575,305,1481,0.7,1318,2.6
882,1104425.0,44,1983,609,360,1792,0.7,1312,2.3
883,1104426.0,34,1800,681,390,1708,0.8,1588,2.7
884,1104427.0,34,1864,633,360,1562,0.8,1392,2.5
885,1104428.0,38,1733,528,390,1432,0.8,1327,2.8
886,1104429.0,43,1690,563,365,1571,0.8,1312,2.6
887,1104430.0,51,1766,547,335,1452,0.7,1073,2.3
888,1104431.0,43,1733,580,350,1524,0.8,1233,2.5
889,1104432.0,38,1900,601,375,1518,0.8,1170,2.5
890,1104433.0,35,1733,586,375,1638,0.9,1410,2.8
891,1104434.0,37,1648,588,340,1399,0.9,1180,2.6
892,1104435.0,39,2383,710,480,2068,0.8,2019,3.1
893,1104436.0,33,1679,652,350,1557,0.7,1279,2.5
894,1104437.0,44,1517,554,370,1390,0.8,1166,2.4
895,1104438.0,43,2250,813,400,1944,0.9,1721,2.5
896,1104439.0,45,1986,646,395,1928,0.8,1454,2.5
897,1104440.0,84,0,450,83,762,0.7,490,1.2
898,1104441.0,36,1733,502,363,1277,0.8,1264,2.8
899,1104442.0,34,1733,664,385,1568,0.9,1468,2.8
900,1104443.0,34,1539,655,340,1388,0.8,1031,2.6
901,1104444.0,44,1500,521,385,1187,0.7,972,2.3
902,1104445.0,37,1733,444,203,946,0.8,729,2.3
903,1104446.0,42,1489,438,150,847,0.8,566,1.9
904,1104447.0,38,1700,477,258,1135,0.7,906,2.5
